职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
Python开发工程师,杭州·滨江区·长河,12-24K·14薪,3-5年本科,浩鲸科技,通信/网络设备未融资10000人以上,免费班车，年终奖，员工旅游，通讯补贴，交通补助，补充医疗保险，定期体检，零食下午茶，节日福利，餐补，五险一金，股票期权，带薪年假,https://www.zhipin.com/job_detail/dae035dd140bf43a1nN60t69FVZR.html
Python开发工程师,杭州·滨江区·长河,10-15K,经验不限本科,杭州七凌,计算机服务不需要融资500-999人,五险一金,https://www.zhipin.com/job_detail/6b0dc672949660961nN62NS-FlVZ.html
Python开发工程师,杭州·滨江区·长河,15-25K·14薪,3-5年本科,联汇科技,互联网C轮100-499人,加班补助，五险一金，年终奖，免费班车，员工旅游，带薪年假，通讯补贴，餐补，定期体检，节日福利,https://www.zhipin.com/job_detail/e12e1cbd324444021n1_3tu0FlZW.html
Python高级工程师,杭州·余杭区·五常,18-35K,3-5年大专,圆通全球集运,移动互联网不需要融资20-99人,带薪年假，节日福利，五险一金,https://www.zhipin.com/job_detail/7d3320a20a30c3a31nR63ti5FlBW.html
Python开发工程师,杭州·西湖区·文二路,12-24K,1-3年本科,英方软件,互联网D轮及以上100-499人,定期体检，年终奖，员工培训，零食下午茶，带薪年假，五险一金，应届生安家补，通讯补贴，节日福利，员工旅游，礼金，奖金，免费健身区，股票期权，法定假日，应届生房贴,https://www.zhipin.com/job_detail/f54b00d3a50ee0521XR_3dS9FVVT.html
Python开发工程师,杭州·滨江区·长河,29-30K,1-3年本科,南通东华软件有限...,计算机服务20-99人,五险一金，补充医疗保险，定期体检,https://www.zhipin.com/job_detail/1d65e5bb9c8b1d171XVy3dm8FlNW.html
Python开发工程师,杭州·西湖区·高新文教区,18-22K·14薪,3-5年本科,中焯信息,移动互联网不需要融资100-499人,定期体检，五险一金，交通补助，带薪年假，餐补，生日福利，年终奖，股票期权，零食下午茶，节日福利，员工旅游，员工活动，加班补助，结婚生娃福利,https://www.zhipin.com/job_detail/e9cac1188864a2ca1XR709i8GVVY.html
Python开发工程师,杭州·萧山区·北干,15-25K,3-5年本科,新奇点,智能硬件未融资100-499人,带薪年假，加班补助，五险一金，年终奖，节日福利，通讯补贴,https://www.zhipin.com/job_detail/2b728312950566001XZ63N6-FlJU.html
Python开发工程师,杭州·余杭区·五常,14-28K,5-10年大专,正马软件科技,数据服务A轮100-499人,员工旅游，带薪年假，节日福利，五险一金,https://www.zhipin.com/job_detail/1c66bfc4c229deec1XV62Nu4FFRV.html
Python开发工程师,杭州·余杭区·老余杭,15-25K·13薪,3-5年本科,德适生物,医疗健康B轮100-499人,节假日加班费，股票期权，加班补助，带薪年假，底薪加提成，绩效奖金，定期体检，节日福利，年终奖，意外险，生日福利，有无线网，工龄奖，五险一金，零食下午茶，团建聚餐,https://www.zhipin.com/job_detail/ebd98b0a9b78276d1nJ43t6-FFNQ.html
Python开发工程师,杭州·西湖区·高新文教区,15-25K·16薪,1-3年本科,每日互动,移动互联网已上市500-999人,餐补，年终奖，交通补助，零食下午茶，员工旅游，股票期权，包吃，带薪年假，通讯补贴，定期体检，五险一金，节日福利,https://www.zhipin.com/job_detail/2160892fe570e7f71XZ63tm-FlZS.html
Python开发工程师,杭州·滨江区·长河,8-10K,1-3年大专,联想利泰,移动互联网已上市1000-9999人,定期体检，员工旅游，餐补，带薪年假，补充医疗保险，五险一金，通讯补贴，节日福利,https://www.zhipin.com/job_detail/865dedeffad3cfe51XZz3Nu5EVVY.html
Python,杭州·滨江区·长河,18-35K·14薪,3-5年本科,CloudBU,互联网未融资10000人以上,年终奖，加班补助，补充医疗保险，零食下午茶，餐补，免费班车，五险一金，定期体检，带薪年假，节日福利,https://www.zhipin.com/job_detail/034adfcd55eafad91nR73di9ElBS.html
Python开发,杭州·西湖区·西溪,10-15K·13薪,1-3年本科,九章算法,在线教育不需要融资20-99人,带薪年假，五险一金，年终奖，节日福利，定期体检，零食下午茶,https://www.zhipin.com/job_detail/7499e4bcb92165711nVy0ty6ElVU.html
Python软件开发工程师,杭州·滨江区·长河,20-40K·16薪,经验不限本科,华为,计算机软件不需要融资10000人以上,补充医疗保险，节日福利，五险一金，年终奖，股票期权，零食下午茶，加班补助，定期体检，员工旅游，餐补,https://www.zhipin.com/job_detail/77176ea40484dc1f1XR-0tq4FVFV.html
Python开发工程师,杭州,8-13K·13薪,1-3年本科,云迪,移动互联网不需要融资20-99人,节日福利，加班补助，股票期权，员工旅游，年终奖，五险一金，定期体检，零食下午茶,https://www.zhipin.com/job_detail/1b29257e3b14d3861nZz09q1ElBW.html
Python开发工程师,杭州·余杭区·仓前,13-17K·15薪,3-5年本科,实在智能,互联网B轮100-499人,股票期权，五险一金，零食下午茶，补充医疗保险，餐补，节日福利，定期体检，带薪年假，年终奖，加班补助，全勤奖，员工旅游,https://www.zhipin.com/job_detail/f3435be5bf1e8dd21nB93du6FlVX.html
Python开发工程师,杭州·滨江区·长河,12-20K·13薪,1-3年大专,神州新桥,互联网不需要融资1000-9999人,通讯补贴，餐补，补充医疗保险，节日福利，五险一金，海外游，年终奖，定期体检，带薪年假，员工旅游,https://www.zhipin.com/job_detail/7ca1486784176d4a1XV93ti-GFRU.html
Python开发工程师,杭州·滨江区·长河,15-20K,3-5年本科,软通动力信息技术集团,计算机软件已上市10000人以上,通讯补贴，节日福利，餐补，加班补助，交通补助，零食下午茶，五险一金，免费班车，带薪年假，包吃，定期体检，年终奖，全勤奖，补充医疗保险，员工旅游,https://www.zhipin.com/job_detail/981fce3f43401ca41XZ_2964GFNS.html
后端工程师（Python）,杭州,8-12K·15薪,经验不限本科,十域科技,移动互联网B轮20-99人,全勤奖，五险一金，节日福利，年终奖，定期体检，员工旅游，通讯补贴，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/af67f5449207aeaa1XV609-6F1tR.html
Python自动化测试,杭州·滨江区·长河,12-20K,1-3年本科,软通动力,计算机软件已上市10000人以上,节日福利，交通补助，团建活动，零食下午茶，加班补助，定期体检，免费班车，带薪年假，五险一金,https://www.zhipin.com/job_detail/a2e0e7817ea9b4b21n152du_E1NT.html
Python开发工程师,杭州·滨江区·滨江区政府,11-15K·13薪,1-3年本科,迪普科技,信息安全已上市1000-9999人,员工旅游，定期体检，补充医疗保险，交通补助，零食下午茶，股票期权，生日福利，免费班车，通讯补贴，免费理发，节日福利，住房补贴，带薪年假，全勤奖，年终奖，五险一金,https://www.zhipin.com/job_detail/0d9fc06433dda6921XV93N64GVpU.html
Python开发工程师,杭州·余杭区·五常,12-17K,1-3年大专,博彦科技,计算机软件已上市10000人以上,节日福利，五险一金，定期体检，带薪年假，年终奖，免费班车,https://www.zhipin.com/job_detail/58839a0baf3ba6c41XZ539u1FFdY.html
python开发工程师,杭州·西湖区·转塘,11-20K,3-5年本科,煜象科技,计算机软件未融资500-999人,高温补贴，工龄带薪年假，定期体检，司龄福利假，补充医疗保险，年终奖，节日福利，带薪年假，零食下午茶，五险一金,https://www.zhipin.com/job_detail/9c97eaf8a8fabd701nJ539u9FlVU.html
python开发工程师,杭州·西湖区·西溪,13-26K,3-5年本科,涂鸦智能,互联网已上市1000-9999人,五险一金，每年outing，每月团建费，节日福利，通讯补贴，带薪年假，股票期权，加班补助，年终奖，员工旅游，交通补助，定期体检,https://www.zhipin.com/job_detail/6719ee345ac405e31nR92Nu0E1tR.html
python开发工程师,杭州·拱墅区·城西银泰城,15-20K·13薪,3-5年本科,美创科技,信息安全D轮及以上500-999人,带薪年假，五险一金，股票期权，定期体检，员工旅游，补充医疗保险，年终奖,https://www.zhipin.com/job_detail/8a6bc4e3043cd8001nV-09q5ElpR.html
python高级开发,杭州·西湖区·西溪,15-25K·13薪,3-5年本科,九章算法,在线教育不需要融资20-99人,零食下午茶，定期体检，五险一金，年终奖，带薪年假，节日福利,https://www.zhipin.com/job_detail/183f0f1fa290dd753nF82ti0ElQ~.html
python高级软件开发工程师,杭州·滨江区·长河,15-30K·16薪,经验不限本科,华为,计算机软件不需要融资10000人以上,股票期权，年终奖，餐补，定期体检，员工旅游，加班补助，节日福利，零食下午茶，五险一金，补充医疗保险,https://www.zhipin.com/job_detail/856c5d1e713df3831nJ609q7E1pY.html
Python开发实习,杭州·西湖区·文三路,150-300元/天,5天/周3个月本科,云迪,移动互联网不需要融资20-99人,股票期权，年终奖，零食下午茶，员工旅游，定期体检，节日福利，五险一金，加班补助,https://www.zhipin.com/job_detail/ebe8bb894651c5061XV73N65F1FW.html
Python开发工程师,杭州·西湖区·西溪,10-14K·13薪,1-3年本科,九章算法,在线教育不需要融资20-99人,零食下午茶，带薪年假，年终奖，定期体检，五险一金，节日福利,https://www.zhipin.com/job_detail/62be49dd0631f64a1XVy3dm0GFNY.html
Python,杭州·滨江区·长河,15-25K·14薪,1-3年本科,华为技术有限公司,计算机软件不需要融资10000人以上,定期体检，补充医疗保险，加班补助，免费班车，带薪年假，通讯补贴，年终奖，员工旅游，全勤奖，零食下午茶，住房补贴，交通补助，五险一金，股票期权，节日福利，餐补，离职补偿,https://www.zhipin.com/job_detail/0fe980a28bb24ca11nJ90tu_EVpR.html
Python工程师,杭州·滨江区·长河,20-40K·16薪,经验不限本科,华为技术有限公司,计算机软件不需要融资10000人以上,补充医疗保险，加班补助，节日福利，离职补偿，年终奖，零食下午茶，住房补贴，餐补，交通补助，全勤奖，带薪年假，股票期权，五险一金，定期体检，通讯补贴，免费班车，员工旅游,https://www.zhipin.com/job_detail/a9fff7ba8b7a8e091n172N2_E1VT.html
Python研发工程师,杭州·滨江区·长河,13-26K,1-3年本科,华为技术有限公司,计算机软件不需要融资10000人以上,免费班车，全勤奖，节日福利，年终奖，定期体检，五险一金，通讯补贴，股票期权，加班补助，离职补偿，零食下午茶，住房补贴，带薪年假，补充医疗保险，交通补助，餐补，员工旅游,https://www.zhipin.com/job_detail/dbc688cb4ab2605a0X163Ny1ElA~.html
Python开发工程师,杭州·滨江区·长河,20-40K·16薪,经验不限本科,华为技术有限公司,计算机软件不需要融资10000人以上,通讯补贴，餐补，定期体检，股票期权，五险一金，离职补偿，带薪年假，员工旅游，住房补贴，加班补助，免费班车，交通补助，补充医疗保险，节日福利，全勤奖，零食下午茶，年终奖,https://www.zhipin.com/job_detail/b9e9213a5b06a2c31XV_09y9GVBY.html
python工程师,杭州·滨江区·西兴,15-30K,经验不限学历不限,华为技术有限公司,计算机软件不需要融资10000人以上,餐补，免费班车，补充医疗保险，年终奖，零食下午茶，定期体检，全勤奖，加班补助，股票期权，带薪年假，节日福利，员工旅游，离职补偿，五险一金，交通补助，住房补贴，通讯补贴,https://www.zhipin.com/job_detail/13fa86daea7f4d911XVy3Nq-EVFU.html
Python,杭州·滨江区·长河,20-40K·16薪,经验不限本科,华为,计算机软件不需要融资10000人以上,五险一金，加班补助，节日福利，员工旅游，零食下午茶，定期体检，补充医疗保险，股票期权，餐补，年终奖,https://www.zhipin.com/job_detail/ab6e0ba9687067761nJ42t2-FVZV.html
Python开发工程师,杭州·滨江区·长河,20-30K·16薪,经验不限学历不限,华为技术有限公司,计算机软件不需要融资10000人以上,补充医疗保险，定期体检，五险一金，离职补偿，员工旅游，节日福利，年终奖，餐补，股票期权，通讯补贴，免费班车，全勤奖，交通补助，带薪年假，零食下午茶，住房补贴，加班补助,https://www.zhipin.com/job_detail/86fc5bc3b4703b291XV40ty4ElBR.html
Python,杭州·滨江区·长河,12-24K,1-3年本科,华为,计算机软件不需要融资10000人以上,补充医疗保险，年终奖，股票期权，零食下午茶，餐补，加班补助，节日福利，五险一金，员工旅游，定期体检,https://www.zhipin.com/job_detail/0c0e313120213fc41nB53tq5EVNW.html
Python开发工程师,杭州·滨江区·长河,20-30K·16薪,经验不限学历不限,华为技术有限公司,计算机软件不需要融资10000人以上,员工旅游，交通补助，年终奖，住房补贴，加班补助，股票期权，通讯补贴，五险一金，节日福利，定期体检，餐补，离职补偿，零食下午茶，全勤奖，补充医疗保险，带薪年假，免费班车,https://www.zhipin.com/job_detail/6c839758d27621311XV439W_FltV.html
python,杭州·滨江区·长河,20-40K·16薪,经验不限本科,华为,计算机软件不需要融资10000人以上,加班补助，定期体检，员工旅游，节日福利，餐补，五险一金，股票期权，零食下午茶，年终奖，补充医疗保险,https://www.zhipin.com/job_detail/378a65e260a52fe51nx42dS4FlJR.html
Python开发工程师,杭州·滨江区·西兴,15-30K·16薪,经验不限本科,华为技术有限公司,计算机软件不需要融资10000人以上,定期体检，带薪年假，交通补助，餐补，年终奖，零食下午茶，五险一金，员工旅游，加班补助，补充医疗保险，通讯补贴，住房补贴，全勤奖，离职补偿，股票期权，节日福利，免费班车,https://www.zhipin.com/job_detail/f5cf7aa3110e464e1XV539y7EFFS.html
Python,杭州·滨江区·西兴,18-35K·15薪,经验不限本科,华为,计算机软件不需要融资10000人以上,股票期权，节日福利，加班补助，员工旅游，五险一金，餐补，年终奖，零食下午茶，补充医疗保险，定期体检,https://www.zhipin.com/job_detail/6e8afbaa89f0d3f91XV42Nu1E1FS.html
Python,杭州·滨江区·长河,20-40K·18薪,3-5年本科,华为,计算机软件不需要融资10000人以上,年终奖，补充医疗保险，节日福利，股票期权，员工旅游，零食下午茶，餐补，定期体检，加班补助，五险一金,https://www.zhipin.com/job_detail/7aae166a06b6fac91nF-39y7E1VZ.html
